order_id,product_id,qty,unit_price
7223,222,4,57.99
7223,46,2,19.79
7223,144,2,119.72
7223,214,4,91.09
7224,205,4,75.33
7224,164,3,33.74
7225,127,1,122.29
7225,98,4,2.77
7225,178,2,86.72
7225,195,4,68.37
7226,118,1,24.93
7226,193,2,16.24
7226,77,2,59.08
7226,184,2,32.65
7226,35,1,128.75
7227,30,4,32.78
7228,106,4,5.06
7228,167,3,11.01
7228,70,3,85.18
7228,20,1,82.13
7229,3,3,10.23
7229,227,3,39.49
7229,170,3,58.38
7229,162,4,92.35
7229,99,2,29.07
7230,24,3,41.88
7231,140,1,15.67
7232,50,1,65.6
7232,140,4,11.9
7232,21,1,58.27
7233,146,4,58.87
7234,40,3,33.07
7234,214,4,59.83
7234,19,2,126.0
7234,37,1,29.25
7234,159,2,10.93
7235,29,2,118.42
7235,157,1,43.83
7235,47,3,30.95
7236,216,3,48.33
7236,115,4,27.65
7236,135,4,76.92
7236,118,2,29.99
7236,231,1,49.38
7237,194,2,68.01
7237,77,1,57.59
7237,192,1,47.55
7238,224,3,24.01
7239,173,4,39.09
7239,239,2,97.1
7239,169,2,59.75
7239,31,2,6.81
7240,119,1,22.52
7241,181,2,47.34
7241,120,4,97.35
7241,102,4,103.63
7242,61,4,38.48
7242,189,2,103.44
7242,220,3,18.33
7242,243,4,34.34
7243,182,3,42.29
7243,159,4,18.46
7243,26,3,104.8
7243,3,3,11.25
7243,245,2,72.7
7244,42,4,77.21
7244,224,4,29.6
7244,225,2,119.49
7244,16,4,47.38
7244,118,3,35.84
7245,154,2,49.08
7245,102,4,106.87
7245,206,4,61.5
7246,229,2,21.48
7246,31,2,6.99
7246,16,2,55.95
7246,149,4,34.37
7246,20,1,69.47
7247,39,3,39.92
7247,23,1,43.73
7247,190,1,79.34
7247,169,1,100.38
7247,104,4,120.9
7248,205,4,108.85
7248,2,1,13.23
7248,157,1,37.12
7248,153,1,69.04
7248,95,3,40.4
7249,152,2,99.47
7249,128,1,132.51
7249,209,4,13.75
7249,241,1,93.26
7250,10,1,39.69
7250,43,2,62.81
7250,146,1,58.06
7251,18,2,18.64
7251,77,1,56.82
7251,146,1,50.14
7251,110,4,51.51
7251,119,3,24.42
7252,203,1,75.24
7252,183,3,46.71
7252,176,2,61.13
7252,232,4,3.94
7253,162,2,93.27
7253,104,4,97.36
7253,148,2,49.69
7253,194,1,56.34
7253,30,2,27.45
7254,213,1,110.23
7254,198,3,91.85
7254,89,2,40.15
7254,126,2,111.41
7255,27,4,59.17
7256,26,4,69.11
7256,83,4,118.95
7256,145,4,35.93
7256,12,2,91.73
7257,192,1,39.76
7257,92,4,36.87
7257,123,3,90.26
7257,236,1,39.17
7258,176,1,36.02
7258,188,2,45.14
7259,147,1,98.03
7259,173,2,47.52
7259,27,2,59.47
7259,223,1,112.46
7260,146,3,58.89
7260,228,3,18.95
7261,196,3,93.74
7261,181,4,34.39
7261,204,3,116.83
7261,250,3,48.01
7262,204,2,126.41
7262,136,4,81.41
7262,163,1,51.53
7262,37,4,30.24
7262,76,2,12.24
7263,233,4,9.86
7263,13,2,86.88
7264,221,1,32.56
7265,31,2,7.59
7265,25,3,68.62
7265,182,2,52.62
7266,96,2,2.31
7266,8,2,46.12
7266,169,1,72.0
7266,48,3,78.24
7267,15,1,138.43
7267,149,2,47.62
7268,35,1,99.55
7269,123,2,53.04
7269,1,3,6.85
7270,146,3,84.32
7270,222,2,56.96
7270,6,4,54.43
7270,196,1,80.72
7270,247,3,48.44
7271,101,1,23.87
7272,28,4,111.76
7272,49,3,29.25
7272,57,1,90.11
7272,145,3,41.1
7273,121,4,99.78
7273,143,2,72.42
7273,164,2,32.83
7273,112,4,55.5
7273,204,3,89.7
7274,230,2,95.44
7274,90,3,66.28
7274,20,4,63.48
7275,114,2,59.77
7275,70,3,61.66
7276,148,3,43.24
7276,136,1,96.94
7276,237,4,45.19
7276,56,3,69.4
7276,175,3,130.58
7277,225,3,98.61
7277,67,4,70.2
7277,52,1,18.45
7277,41,3,18.19
7277,244,2,15.57
7278,76,4,14.92
7278,173,4,38.95
7278,65,3,36.23
7279,2,4,12.71
7279,116,2,55.03
7279,24,4,47.46
7279,126,1,78.37
7279,232,4,4.79
7280,80,3,87.89
7280,188,3,59.77
7280,98,1,4.17
7280,190,4,68.47
7281,8,2,39.05
7281,148,2,59.2
7281,197,1,68.55
7282,90,4,41.23
7282,17,3,123.09
7283,93,2,46.13
7283,236,2,49.77
7283,146,2,62.64
7284,94,4,77.49
7284,157,2,35.87
7285,210,1,31.53
7285,123,4,74.01
7286,20,3,92.25
7287,76,4,15.89
7288,218,2,42.99
7289,232,4,3.2
7289,47,3,27.97
7290,128,2,81.17
7290,27,2,56.63
7291,57,2,74.77
7291,32,1,20.22
7291,7,1,71.73
7291,107,1,27.8
7292,11,1,64.68
7292,171,2,22.16
7292,44,1,24.81
7292,128,3,111.62
7293,100,2,15.0
7293,191,3,84.14
7294,92,3,38.45
7294,4,2,67.63
7294,52,1,20.37
7294,137,3,36.79
7294,139,3,70.55
7295,194,3,81.87
7296,178,1,92.97
7296,203,2,48.07
7296,119,2,26.27
7297,119,4,16.41
7297,67,3,82.05
7298,189,3,70.64
7298,48,3,123.38
7298,22,4,116.54
7298,96,4,2.93
7299,62,4,48.32
7299,130,2,87.36
7299,229,2,28.6
7300,130,3,115.04
7301,176,1,43.69
7301,239,1,55.0
7301,52,3,20.5
7301,23,2,41.28
7301,210,3,43.22
7302,82,1,102.73
7302,178,3,93.55
7302,61,2,46.09
7302,219,2,77.22
7303,180,1,9.46
7303,129,2,37.96
7303,183,4,42.75
7303,7,4,81.52
7304,116,2,81.36
7305,150,3,111.69
7305,65,1,27.4
7306,171,3,33.89
7306,164,4,50.81
7306,170,1,61.99
7307,171,2,21.58
7308,152,4,87.91
7308,66,3,7.88
7308,228,4,15.61
7308,210,1,41.03
7308,191,2,116.53
7309,151,2,73.35
7309,210,4,43.81
7309,108,3,12.48
7309,27,4,56.81
7310,80,4,96.94
7310,113,3,41.95
7311,50,1,76.82
7311,202,2,3.1
7312,101,2,24.85
7312,64,1,3.2
7312,43,1,70.24
7312,222,3,96.24
7313,234,3,89.82
7313,202,4,3.74
7313,248,1,5.34
7313,146,3,67.23
7314,24,3,38.18
7314,66,4,9.7
7314,199,2,47.2
7314,41,4,16.88
7315,99,4,32.68
7315,25,3,87.59
7315,183,3,65.18
7315,74,4,118.83
7316,44,1,24.55
7316,185,2,82.89
7316,3,1,15.46
7316,54,4,28.64
7316,57,2,82.91
7317,131,3,109.04
7318,4,1,87.24
7318,29,2,75.94
7319,133,2,2.37
7319,168,4,31.95
7319,196,2,58.45
7319,125,2,90.6
7319,141,3,10.79
7320,229,3,27.33
7320,137,4,31.99
7320,106,3,2.84
7320,211,1,19.91
7321,23,3,33.24
7321,159,2,14.86
7321,195,2,91.04
7322,217,3,37.17
7323,151,2,76.66
7324,236,3,44.02
7324,21,1,42.68
7324,60,2,31.7
7324,193,4,23.33
7325,79,2,29.2
7325,82,2,116.46
7325,123,1,93.31
7325,92,2,39.49
7326,2,1,10.0
7326,37,2,37.21
7326,3,1,13.58
7326,79,1,29.09
7327,17,2,101.13
7327,190,2,92.91
7328,166,4,93.83
7329,237,3,40.01
7329,164,1,43.35
7330,16,1,55.88
7331,39,1,38.34
7332,186,1,28.8
7332,4,3,51.57
7332,62,2,46.84
7332,178,1,110.94
7333,132,3,94.06
7333,83,2,114.56
7333,94,2,78.01
7334,63,4,41.38
7335,205,1,74.4
7336,69,3,77.61
7336,153,2,81.82
7336,123,4,92.53
7336,143,1,71.1
7337,41,4,26.72
7337,137,1,38.44
7337,207,1,116.21
7338,26,1,68.82
7338,157,3,49.34
7338,224,1,27.37
7338,36,4,67.41
7338,152,1,66.47
7339,197,1,91.58
7339,222,3,92.04
7340,208,2,5.25
7340,31,1,7.27
7340,115,3,26.54
7340,112,1,61.76
7341,48,3,100.9
7342,194,4,58.43
7342,80,2,102.06
7343,74,1,104.71
7343,236,3,42.44
7344,247,3,47.63
7344,155,2,51.56
7345,228,3,14.72
7345,220,1,13.15
7345,105,2,67.35
7346,137,1,46.68
7346,153,4,65.01
7346,21,2,40.16
7346,12,2,86.92
7347,213,2,102.55
7347,108,2,16.55
7347,126,2,113.25
7347,116,1,52.55
7347,58,4,62.17
7348,59,4,48.64
7348,12,1,100.49
7348,23,4,32.2
7349,11,3,113.36
7349,158,1,117.12
7349,201,3,120.76
7349,156,2,86.92
7349,121,1,69.84
7350,74,1,107.78
7350,33,1,45.92
7350,233,2,11.88
7350,237,3,39.39
7350,106,3,4.01
7351,5,3,118.86
7351,246,2,28.04
7351,210,1,44.0
7351,113,4,49.65
7351,53,4,39.93
7352,243,4,55.48
7352,129,4,45.6
7352,179,3,70.59
7352,158,2,87.45
7352,218,2,35.38
7353,139,2,53.06
7353,120,2,107.08
7353,101,1,22.0
7354,151,1,54.68
7354,184,4,51.04
7354,3,2,10.86
7355,150,1,77.95
7355,194,1,79.84
7355,151,2,81.98
7356,210,4,39.9
7356,229,1,31.63
7356,39,2,31.43
7356,240,2,95.85
7356,52,1,23.5
7357,20,1,100.9
7358,250,3,56.82
7358,135,3,114.28
7358,186,1,23.36
7358,155,1,67.66
7358,7,3,49.59
7359,126,4,82.33
7359,246,4,43.99
7360,241,1,104.06
7360,9,4,15.64
7361,98,3,4.29
7362,141,3,10.42
7362,211,4,17.68
7362,198,1,97.12
7363,125,2,125.49
7363,208,1,6.82
7364,22,4,118.86
7364,26,3,106.4
7364,3,2,14.34
7364,182,2,39.08
7364,65,4,40.25
7365,26,3,93.47
7365,60,2,22.35
7365,233,1,13.53
7365,250,4,40.16
7365,206,3,35.72
7366,163,1,87.47
7366,119,2,16.58
7366,110,2,81.12
7367,131,4,65.74
7367,37,3,39.29
7367,236,2,45.08
7367,98,3,4.79
7367,201,4,81.09
7368,113,4,41.86
7368,243,2,42.89
7369,233,2,13.95
7370,40,2,34.42
7370,63,2,32.4
7370,208,1,5.59
7370,136,4,73.73
7371,113,2,45.32
7371,77,2,104.16
7371,104,4,130.07
7372,6,1,53.13
7372,54,1,31.42
7372,236,4,54.88
7372,129,3,38.73
7373,68,3,15.68
7373,155,3,72.62
7373,121,2,100.62
7374,113,3,52.11
7374,157,4,41.78
7374,9,3,21.26
7374,163,1,50.02
7374,18,1,18.68
7375,155,2,59.62
7376,142,2,15.11
7376,132,3,72.54
7377,113,3,39.48
7377,210,4,27.33
7377,180,2,10.1
7377,174,4,15.92
7377,95,2,48.96
7378,1,2,7.48
7379,63,3,28.31
7379,138,4,82.06
7379,71,2,126.33
7380,226,2,65.41
7380,133,4,3.33
7380,5,3,66.04
7380,58,4,41.93
7381,122,1,6.96
7382,35,1,104.74
7382,211,2,21.59
7383,110,3,56.52
7383,39,4,27.52
7384,97,1,121.3
7384,85,1,72.96
7384,32,1,17.57
7385,72,2,51.29
7385,6,2,64.05
7386,21,4,59.67
7386,169,4,76.89
7386,52,4,20.23
7386,147,3,78.74
7387,219,4,122.79
7387,206,1,62.98
7387,131,2,80.15
7388,126,1,74.15
7388,207,2,93.45
7389,101,2,21.72
7389,48,4,91.23
7389,204,2,111.15
7389,109,3,95.3
7389,187,4,84.12
7390,225,2,102.34
7390,169,4,73.73
7390,198,1,76.75
7391,215,2,108.57
7391,198,3,57.05
7391,118,4,34.1
7392,153,3,107.35
7392,229,3,17.42
7392,149,3,45.55
7392,130,2,106.85
7392,234,1,81.61
7393,159,3,11.25
7393,211,3,23.39
7393,30,4,32.49
7393,8,4,33.9
7394,46,1,28.26
7394,55,2,17.73
7394,8,4,30.91
7394,201,2,79.94
7394,138,2,76.35
7395,142,3,17.94
7395,153,2,85.09
7395,65,2,31.08
7396,96,3,1.76
7397,199,2,49.86
7397,22,2,77.48
7397,221,3,30.27
7398,108,4,17.7
7398,182,2,42.57
7398,95,2,58.79
7398,209,3,18.43
7399,218,3,34.93
7399,100,1,15.8
7399,207,1,109.6
7399,38,4,127.87
7399,170,1,37.89
7400,51,1,26.94
7400,71,4,94.65
7400,21,3,39.54
7400,154,1,36.75
7400,102,3,107.9
7401,125,3,103.71
7401,231,3,60.46
7401,120,3,65.87
7401,202,4,3.56
7401,188,1,47.51
7402,165,2,78.84
7402,91,3,74.37
7402,206,1,62.65
7403,57,4,66.8
7403,60,1,32.12
7403,246,1,43.95
7404,5,3,111.46
7405,73,2,46.84
7405,97,2,94.37
7405,175,4,80.19
7405,193,3,18.53
7405,96,2,2.71
7406,46,1,22.59
7406,127,2,88.27
7407,11,4,108.41
7407,139,3,72.49
7408,49,2,33.66
7409,217,3,45.85
7409,247,4,56.3
7410,14,4,70.24
7410,119,1,24.94
7410,122,4,7.51
7410,92,1,25.0
7411,35,3,127.33
7412,105,2,83.3
7413,77,4,75.54
7413,122,4,4.34
7413,216,1,33.08
7413,11,3,69.9
7414,112,4,89.28
7414,197,2,94.11
7414,28,2,110.14
7414,52,2,23.33
7415,181,3,47.96
7415,17,3,112.51
7415,203,1,85.65
7415,211,4,15.47
7415,34,2,8.54
7416,76,4,10.01
7416,19,3,80.86
7416,20,3,104.68
7416,7,4,82.88
7416,225,1,115.02
7417,101,3,19.84
7417,56,3,75.04
7417,227,2,42.97
7417,15,1,83.37
7417,236,1,48.16
7418,53,2,40.56
7418,200,1,106.43
7419,167,1,12.58
7419,85,4,67.16
7419,28,3,71.65
7419,134,3,27.51
7419,194,1,67.17
7420,155,2,59.14
7420,44,4,33.32
7420,36,4,99.5
7420,186,2,23.01
7421,15,2,115.79
7421,141,1,14.84
7421,169,3,60.14
7421,130,2,96.65
7421,180,2,16.25
7422,50,4,85.18
7422,118,4,30.6
7422,65,3,38.74
7422,124,4,32.7
7423,118,1,29.87
7423,18,4,12.51
7424,136,4,90.06
7425,124,2,27.59
7425,232,3,5.63
7425,204,4,89.79
7425,28,1,69.79
7425,108,2,16.13
7426,139,4,51.61
7427,54,4,23.03
7427,132,3,63.05
7428,209,3,17.01
7428,28,1,125.26
7428,192,1,53.91
7428,30,1,34.51
7428,231,4,83.82
7429,102,1,107.62
7429,19,2,105.55
7429,227,2,40.07
7429,228,1,22.29
7430,161,2,54.83
7430,167,4,12.44
7430,19,2,85.28
7430,4,3,92.68
7430,220,4,13.7
7431,226,2,56.0
7432,250,1,38.09
7432,29,1,88.23
7433,109,2,90.25
7433,53,3,42.92
7433,11,3,87.8
7433,189,2,71.86
7433,231,1,68.69
7434,179,2,90.5
7435,219,2,74.02
7435,178,3,97.91
7435,131,3,98.32
7435,34,1,5.58
7435,110,4,49.09
7436,116,3,76.38
7436,173,4,37.92
7436,149,3,37.05
7436,176,3,41.4
7436,4,1,54.41
7437,218,1,45.03
7437,191,3,98.87
7437,223,3,76.61
7438,196,2,67.2
7438,127,1,78.44
7438,179,3,82.6
7438,21,1,58.25
7439,243,2,57.44
7439,124,4,26.63
7440,94,1,75.75
7440,159,2,16.99
7440,10,4,53.75
7441,113,2,55.44
7441,126,1,117.64
7441,171,1,31.41
7441,209,3,16.59
7442,108,4,10.8
7442,148,3,52.47
7442,31,2,5.0
7442,58,2,43.31
7442,195,4,74.86
7443,100,4,19.33
7444,245,2,68.84
7444,107,2,28.94
7444,30,2,30.69
7444,210,1,42.49
7445,183,2,66.16
7445,87,3,120.18
7445,48,3,115.88
7445,98,3,2.89
7445,72,1,42.01
7446,201,3,123.93
7446,61,4,53.11
7447,136,2,69.62
7447,225,4,97.63
7447,20,2,72.59
7448,144,2,94.22
7448,215,3,129.82
7448,219,3,136.97
7448,164,2,40.71
7449,45,2,112.23
7449,8,2,52.47
7450,186,2,28.55
7450,190,1,78.53
7451,248,2,5.08
7451,247,2,48.51
7451,30,3,21.75
7451,184,1,47.77
7451,123,3,59.37
7452,35,1,96.55
7452,85,4,65.62
7452,52,4,14.36
7452,209,2,12.51
7452,200,4,115.97
7453,153,1,98.49
7453,250,1,39.52
7453,248,4,7.51
7454,95,2,61.68
7455,24,2,37.05
7455,187,1,127.86
7455,234,2,89.0
7456,99,1,29.97
7456,164,4,30.47
7456,146,3,79.99
7457,50,2,52.46
7458,164,1,31.93
7458,30,2,35.93
7458,145,2,40.01
7458,237,3,36.93
7459,219,2,71.44
7460,107,2,24.52
7460,67,2,80.52
7460,151,1,71.1
7460,163,4,87.17
7460,248,1,7.78
7461,102,2,112.96
7462,149,2,26.76
7463,46,4,23.24
7463,195,1,65.51
7463,109,2,75.12
7463,176,1,54.97
7464,150,1,74.38
7465,49,3,47.97
7466,246,2,36.35
7466,202,1,3.93
7466,57,1,58.9
7467,4,2,90.39
7468,121,4,92.21
7468,127,1,79.49
7469,79,3,17.93
7469,91,1,72.83
7469,158,1,103.34
7470,166,2,101.96
7470,120,2,71.52
7470,177,1,1.61
7470,4,2,67.91
7470,149,1,32.62
7471,47,1,36.37
7471,126,2,82.24
7472,77,1,56.48
7473,131,2,112.88
7473,238,1,65.82
7473,177,4,2.78
7474,96,3,2.32
7474,148,1,42.01
7475,145,3,54.36
7475,174,4,17.38
7476,7,4,84.4
7476,44,1,44.03
7476,116,4,69.14
7476,181,1,48.69
7476,195,1,74.76
7477,89,1,31.03
7477,21,2,53.14
7477,131,2,73.65
7478,161,4,45.08
7479,225,1,128.31
7479,214,2,90.71
7479,238,1,59.13
7480,156,3,69.42
7480,117,3,82.7
7481,189,4,68.95
7482,34,1,8.56
7482,33,1,49.0
7483,73,3,40.86
7483,173,4,61.44
7483,191,2,68.51
7484,92,4,23.9
7484,228,4,24.2
7484,141,4,11.02
7485,181,4,43.14
7485,113,4,36.88
7486,93,1,46.47
7486,23,3,42.75
7487,102,1,121.02
7487,6,2,50.98
7487,206,4,37.22
7487,169,2,89.69
7487,171,1,29.47
7488,236,4,41.79
7488,13,4,59.63
7488,104,3,123.65
7489,29,1,69.33
7489,68,4,24.13
7489,134,3,36.73
7489,38,2,126.53
7490,143,1,74.45
7490,221,3,21.06
7491,236,1,54.05
7491,166,2,94.18
7491,123,3,66.02
7492,244,4,16.02
7492,97,2,103.8
7492,132,1,100.58
7492,60,1,21.17
7492,19,2,129.82
7493,114,3,72.89
7494,210,3,41.22
7494,174,3,11.97
7494,51,2,29.32
7494,201,3,76.56
7495,54,3,37.05
7495,198,2,59.45
7495,5,3,100.71
7495,21,2,52.28
7496,180,4,10.66
7497,203,4,71.45
7497,128,2,115.39
7498,248,1,6.75
7498,176,1,60.74
7499,78,4,72.09
7500,87,3,86.31
7500,249,3,24.94
7500,64,4,2.91
7500,160,1,12.44
7500,61,2,60.05
7501,185,4,63.59
7501,195,1,98.98
7501,64,2,3.34
7501,232,1,4.16
7502,213,4,80.91
7502,212,2,107.23
7502,164,1,38.76
7502,204,3,116.46
7502,238,1,45.14
7503,127,4,116.88
7503,171,3,23.38
7504,15,2,81.1
7504,165,4,83.26
7504,113,2,54.56
7504,17,2,89.01
7504,239,2,85.96
7505,138,3,118.39
7506,54,1,33.69
7506,90,2,60.07
7506,23,3,37.4
7507,6,3,63.29
7507,107,3,25.44
7507,91,2,75.84
7507,12,4,79.45
7507,23,1,38.5
7508,190,3,69.69
7508,147,4,87.92
7508,197,2,77.16
7509,9,4,21.02
7509,165,1,112.61
7509,232,2,4.87
7509,50,2,59.35
7509,115,2,34.72
7510,114,2,69.31
7510,28,3,113.71
7511,125,3,130.16
7511,198,1,62.53
7512,132,3,67.88
7513,198,2,63.26
7514,93,4,56.6
7514,48,4,131.15
7514,178,3,119.37
7514,235,1,112.42
7515,90,1,53.8
7515,156,2,85.32
7515,65,1,34.22
7515,40,1,25.22
7515,227,3,38.81
7516,32,1,16.88
7516,218,3,35.3
7517,138,2,75.4
7518,168,4,48.64
7518,121,3,57.22
7519,162,4,109.81
7520,79,1,22.36
7521,30,2,32.51
7521,18,3,12.7
7522,181,4,40.35
7522,23,1,38.42
7523,187,3,121.73
7524,63,3,39.47
7524,141,2,9.46
7524,233,4,13.09
7524,190,3,72.54
7525,10,2,64.35
7525,130,2,124.62
7525,226,2,54.36
7526,42,4,99.04
7526,89,3,36.86
7527,113,2,54.33
7528,191,4,91.26
7528,19,1,74.6
7528,58,2,50.0
7528,213,1,79.43
7528,78,3,86.77
7529,87,1,112.89
7530,70,2,89.5
7531,23,4,43.26
7531,249,1,27.61
7531,222,4,97.24
7531,55,3,23.19
7531,24,1,45.93
7532,91,3,82.03
7532,127,3,96.77
7532,205,2,88.03
7533,5,1,115.96
7533,139,4,84.57
7533,107,4,30.1
7534,195,2,53.67
7534,122,3,6.32
7534,156,1,94.61
7534,65,3,35.56
7535,93,4,50.17
7536,213,4,64.63
7537,126,1,119.66
7538,209,2,12.09
7538,250,3,39.79
7538,125,2,98.53
7538,200,2,84.09
7538,13,3,74.21
7539,28,1,129.25
7539,144,2,129.72
7540,248,4,6.88
7540,84,4,85.85
7540,173,3,65.04
7540,55,3,24.27
7541,104,3,107.25
7542,194,2,87.98
7543,194,4,96.33
7543,1,3,10.08
7544,141,1,10.96
7544,75,4,84.53
7544,38,2,130.08
7544,110,3,68.53
7545,204,1,125.27
7545,145,2,45.45
7545,14,3,71.8
7546,14,2,67.76
7546,105,2,69.15
7546,61,2,56.64
7546,151,4,68.1
7546,210,3,35.13
7547,234,3,62.82
7547,79,3,28.51
7547,210,1,28.8
7547,68,4,20.19
7547,242,1,31.75
7548,55,2,24.28
7548,16,2,60.89
7548,2,4,12.17
7549,130,1,73.73
7549,226,4,48.9
7550,134,3,46.9
7550,45,1,71.22
7550,204,4,105.69
7550,70,3,68.6
7550,29,3,90.8
7551,104,4,142.82
7552,139,1,62.51
7552,95,4,54.4
7552,183,2,55.86
7552,85,3,72.53
7553,40,1,24.81
7553,29,3,121.26
7553,101,2,23.48
7553,161,4,74.67
7553,183,2,63.05
7554,122,1,6.2
7554,67,4,91.04
7554,219,1,116.81
7554,138,4,98.35
7554,190,3,87.1
7555,126,2,108.59
7556,17,3,83.98
7556,141,4,16.33
7556,215,4,121.8
7556,244,4,18.26
7556,188,4,48.67
7557,61,2,58.74
7557,79,1,30.57
7558,246,2,26.28
7559,136,1,91.24
7559,79,4,24.71
7560,88,3,112.95
7560,153,2,59.84
7560,243,4,52.58
7560,201,3,108.83
7561,134,1,48.37
7561,30,3,26.04
7562,131,1,114.18
7563,9,1,20.45
7563,186,2,21.8
7564,204,1,115.59
7564,49,3,47.44
7564,112,2,62.08
7564,83,4,68.13
7564,232,4,4.84
7565,243,3,49.63
7565,42,3,78.97
7566,29,3,67.79
7567,93,2,51.19
7567,94,2,70.62
7568,25,3,107.45
7568,220,4,11.16
7568,3,3,9.74
7569,188,4,49.61
7569,161,4,49.05
7569,205,2,64.93
7569,153,2,87.05
7569,33,2,51.37
7570,22,1,98.16
7570,35,4,121.42
7570,177,3,2.65
7571,31,3,7.2
7571,211,2,23.19
7571,48,4,95.37
7572,104,1,97.47
7572,44,2,35.65
7572,223,4,89.69
7572,106,1,5.08
7572,66,2,11.36
7573,130,3,90.24
7574,115,4,30.14
7574,39,3,24.62
7575,220,4,9.87
7576,187,4,105.66
7576,183,3,39.61
7576,72,2,33.21
7576,237,1,29.68
7576,2,1,14.58
7577,20,4,71.26
7577,44,3,32.23
7577,56,4,87.28
7577,163,4,52.63
7577,235,4,109.31
7578,15,2,111.85
7578,225,2,126.08
7578,203,3,76.86
7578,1,2,8.19
7578,144,2,81.74
7579,134,4,27.53
7579,216,1,52.66
7580,133,2,2.68
7580,235,3,82.07
7580,181,1,52.49
7581,148,3,36.67
7581,65,3,30.52
7582,126,3,78.52
7582,86,4,87.88
7582,37,4,23.23
7583,26,4,86.38
7583,3,2,9.86
7583,125,1,76.68
7583,57,2,63.02
7583,49,2,40.82
7584,26,1,84.29
7584,177,4,2.47
7584,127,2,112.42
7584,151,4,82.91
7585,125,4,97.61
7585,119,1,26.32
7585,124,4,34.65
7585,155,4,50.09
7585,248,2,6.87
7586,50,4,57.57
7587,67,4,115.62
7587,82,4,102.29
7587,118,1,40.01
7587,30,2,31.68
7587,25,3,79.31
7588,147,2,128.07
7588,250,4,48.4
7588,39,1,43.94
7589,152,3,71.07
7589,53,3,36.02
7590,229,1,31.8
7590,1,4,9.96
7590,175,2,102.16
7590,78,1,72.0
7590,51,1,27.43
7591,195,1,72.65
7591,209,4,15.63
7591,20,4,88.36
7592,43,2,47.91
7592,204,4,72.53
7592,160,1,12.02
7592,38,2,113.46
7593,142,1,21.62
7593,56,4,59.51
7593,203,2,49.05
7594,136,3,103.49
7594,137,4,42.8
7594,247,4,45.47
7595,120,4,80.32
7595,97,2,114.99
7595,7,4,89.19
7595,158,3,114.27
7595,66,4,7.16
7596,232,3,5.47
7596,122,2,4.44
7596,148,2,55.9
7596,88,4,108.66
7596,40,3,23.5
7597,238,4,46.71
7597,30,3,22.25
7597,12,2,76.74
7597,153,1,74.35
7598,75,4,100.18
7599,182,4,57.45
7599,139,4,81.06
7599,107,1,21.14
7599,29,2,101.9
7600,128,3,108.77
7600,202,4,3.37
7600,104,3,109.14
7600,213,3,73.65
7601,186,2,29.85
7601,85,1,51.85
7602,115,4,44.14
7602,207,2,113.82
7602,69,4,90.1
7602,148,1,41.94
7602,93,1,40.51
7603,84,1,105.76
7603,200,4,105.23
7604,131,2,95.27
7604,219,3,93.44
7604,159,4,10.19
7604,90,3,69.28
7605,49,2,39.74
7605,107,2,26.36
7605,117,3,63.98
7605,7,2,66.61
7605,115,2,29.92
7606,142,2,23.8
7607,104,3,98.98
7607,235,4,130.94
7607,224,2,32.55
7607,125,1,106.49
7607,17,3,72.76
7608,244,2,18.47
7608,180,4,10.16
7608,54,3,40.31
7608,74,2,111.08
7608,84,2,91.52
7609,4,2,74.86
7609,173,4,64.17
7609,188,1,49.08
7609,229,2,31.95
7609,208,2,6.6
7610,90,4,45.0
7610,134,1,44.56
7610,95,2,52.22
7610,82,3,94.17
7610,168,4,32.68
7611,216,4,38.2
7611,55,4,20.2
7611,180,2,12.66
7611,92,4,33.7
7612,176,2,55.26
7613,50,4,76.15
7613,94,4,82.03
7613,143,3,66.32
7613,69,1,105.68
7614,143,4,60.48
7614,46,3,15.51
7614,174,3,17.03
7614,163,2,65.41
7615,28,3,98.05
7616,88,2,107.7
7616,213,2,98.31
7616,67,1,80.11
7617,126,1,132.82
7617,87,2,98.78
7617,171,4,31.74
7618,159,1,12.86
7618,145,3,55.18
7618,152,2,80.35
7618,140,1,17.03
7618,166,1,90.09
7619,28,4,72.07
7619,86,1,66.62
7619,17,4,111.18
7620,79,1,19.56
7620,17,4,98.69
7620,205,2,101.84
7621,135,4,107.36
7621,120,4,82.25
7621,132,1,88.82
7622,73,3,35.96
7622,158,2,83.4
7622,41,3,21.59
7622,117,4,106.18
7622,6,3,54.68
7623,120,1,85.8
7623,137,2,40.25
7623,151,3,71.89
7624,99,1,25.97
7624,146,2,70.67
7624,58,4,55.51
7624,78,2,65.7
7625,181,4,48.55
7625,47,2,30.25
7625,241,3,108.03
7625,248,1,5.48
7626,41,3,16.11
7626,216,1,54.97
7626,116,1,51.31
7627,107,2,18.05
7628,118,2,26.67
7628,121,2,97.67
7628,17,3,77.31
7628,19,4,71.83
7629,39,4,26.47
7629,103,3,37.66
7630,228,3,24.86
7630,219,4,80.61
7630,102,1,98.75
7630,86,1,86.69
7630,21,1,43.97
7631,202,1,2.53
7631,175,3,72.0
7631,187,2,117.02
7632,203,3,53.54
7633,54,4,28.69
7633,195,3,63.85
7633,69,3,92.32
7633,147,3,132.75
7634,132,1,80.63
7634,76,1,9.31
7634,126,4,84.93
7634,176,2,48.93
7634,169,4,57.94
7635,38,1,85.1
7635,141,3,17.02
7635,68,3,19.77
7635,228,2,13.85
7636,225,4,124.98
7636,248,1,7.81
7637,196,1,86.82
7637,20,1,86.83
7637,105,3,88.31
7638,116,3,62.57
7638,245,4,62.16
