order_id,user_id,order_date,status,channel
7548,861,2025-10-03,paid,phone
7549,1063,2025-12-27,paid,ios
7550,634,2025-11-07,paid,android
7551,390,2026-01-17,paid,web
7552,1012,2026-02-20,paid,web
7553,810,2025-12-12,refunded,android
7554,212,2025-12-07,paid,web
7555,461,2025-11-27,paid,android
7556,1095,2026-01-15,cancelled,ios
7557,44,2026-02-08,paid,android
7558,296,2025-10-23,paid,android
7559,697,2025-10-19,cancelled,web
7560,581,2026-01-15,paid,ios
7561,1148,2026-01-03,paid,android
7562,352,2026-02-04,paid,android
7563,759,2025-11-15,paid,phone
7564,957,2025-11-09,refunded,web
7565,14,2025-11-06,paid,web
7566,310,2026-01-29,cancelled,web
7567,758,2025-11-15,paid,web
7568,434,2026-01-07,paid,phone
7569,86,2026-01-10,paid,web
7570,137,2025-12-06,paid,ios
7571,1149,2025-10-23,paid,web
7572,1177,2026-03-07,paid,ios
7573,568,2026-01-23,refunded,web
7574,1013,2025-09-27,cancelled,android
7575,154,2025-10-27,paid,web
7576,888,2026-02-18,refunded,ios
7577,664,2026-02-13,cancelled,web
7578,61,2026-03-04,refunded,web
7579,680,2025-11-02,cancelled,android
7580,334,2025-10-29,paid,web
7581,592,2025-09-22,cancelled,ios
7582,204,2026-01-10,cancelled,android
7583,309,2025-10-22,paid,phone
7584,1115,2025-10-13,paid,web
7585,45,2025-10-16,refunded,ios
7586,759,2025-10-16,cancelled,web
7587,700,2025-11-02,paid,web
7588,1027,2025-11-02,paid,android
7589,330,2025-10-08,paid,web
7590,304,2026-01-05,cancelled,web
7591,43,2025-11-04,paid,web
7592,469,2025-10-15,paid,android
7593,595,2026-02-12,paid,android
7594,1151,2025-09-20,cancelled,web
7595,332,2025-11-21,paid,web
7596,1162,2025-12-18,paid,phone
7597,317,2025-12-02,refunded,web
7598,291,2025-11-29,paid,web
7599,979,2025-12-10,cancelled,web
7600,201,2025-11-06,paid,android
7601,588,2026-01-24,cancelled,ios
7602,130,2025-10-18,paid,web
7603,247,2026-01-22,paid,web
7604,864,2026-02-03,cancelled,web
7605,480,2025-11-02,refunded,web
7606,211,2025-12-26,paid,web
7607,327,2026-02-25,paid,android
7608,293,2025-11-14,cancelled,web
7609,706,2025-11-12,paid,phone
7610,792,2025-10-24,paid,android
7611,362,2025-12-13,paid,web
7612,131,2025-12-04,paid,ios
7613,493,2026-01-26,paid,web
7614,230,2026-01-23,refunded,phone
7615,1186,2026-02-22,paid,ios
7616,948,2025-12-27,cancelled,web
7617,639,2026-03-06,paid,web
7618,300,2026-02-08,refunded,web
7619,256,2026-01-06,cancelled,web
7620,876,2026-01-25,paid,web
7621,269,2025-10-06,cancelled,web
7622,724,2026-02-17,cancelled,web
7623,1028,2025-11-11,paid,phone
7624,177,2025-11-17,paid,web
7625,212,2026-02-17,refunded,android
7626,621,2026-02-08,paid,web
7627,25,2025-10-11,paid,web
7628,467,2025-10-01,paid,web
7629,1172,2025-12-20,cancelled,phone
7630,778,2025-10-22,paid,phone
7631,866,2026-03-09,paid,web
7632,1032,2026-01-25,paid,android
7633,219,2025-11-30,refunded,web
7634,258,2026-03-05,paid,web
7635,133,2026-01-24,refunded,android
7636,148,2026-02-05,refunded,web
7637,693,2026-01-22,refunded,web
7638,429,2026-01-25,paid,web
7639,1125,2025-12-16,refunded,web
7640,935,2025-11-25,cancelled,web
7641,1024,2026-02-03,paid,web
7642,905,2026-01-27,refunded,phone
7643,504,2025-11-28,cancelled,web
7644,331,2025-10-02,paid,web
7645,1168,2025-11-05,paid,web
7646,127,2025-11-09,paid,web
7647,959,2025-09-13,paid,phone
7648,488,2026-02-01,paid,web
7649,896,2026-01-06,cancelled,web
7650,939,2026-01-05,cancelled,ios
7651,1101,2025-12-11,cancelled,web
7652,421,2025-12-10,cancelled,web
7653,191,2026-01-05,paid,web
7654,940,2026-02-02,cancelled,phone
7655,370,2025-10-29,paid,web
7656,118,2025-11-11,refunded,web
7657,516,2025-12-25,cancelled,ios
7658,1159,2025-09-30,paid,phone
7659,1097,2026-02-26,paid,web
7660,728,2025-10-26,refunded,phone
7661,1105,2025-12-26,refunded,ios
7662,339,2025-11-08,refunded,web
7663,673,2025-10-02,cancelled,web
7664,796,2026-02-14,paid,ios
7665,863,2026-02-17,paid,phone
7666,249,2025-09-19,paid,web
7667,988,2025-10-03,cancelled,ios
7668,426,2025-11-20,paid,web
7669,858,2025-12-16,paid,ios
7670,59,2026-02-07,paid,android
7671,1193,2026-01-30,paid,android
7672,332,2025-09-24,paid,web
7673,518,2026-02-28,paid,web
7674,580,2025-12-30,refunded,android
7675,1122,2025-11-27,cancelled,web
7676,177,2026-03-12,refunded,web
7677,498,2025-10-19,refunded,web
7678,812,2025-12-02,cancelled,ios
7679,19,2026-01-20,paid,ios
7680,315,2025-11-15,paid,phone
7681,538,2025-11-01,paid,ios
7682,917,2026-02-20,refunded,phone
7683,734,2025-11-29,paid,web
7684,43,2025-10-08,cancelled,web
7685,6,2025-11-24,cancelled,ios
7686,178,2025-12-17,paid,web
7687,1065,2026-03-03,paid,web
7688,167,2026-01-09,refunded,ios
7689,698,2025-10-02,cancelled,web
7690,133,2025-10-18,paid,web
7691,396,2025-10-20,paid,ios
7692,1180,2025-12-09,cancelled,web
7693,641,2025-12-12,paid,web
7694,204,2026-02-01,paid,ios
7695,461,2025-12-20,paid,web
7696,1116,2025-11-04,paid,web
7697,1112,2025-11-15,paid,phone
7698,615,2025-12-05,paid,web
7699,1099,2026-02-14,paid,web
7700,952,2025-10-15,cancelled,android
7701,209,2025-11-28,paid,ios
7702,680,2025-10-27,paid,web
7703,22,2025-09-17,paid,ios
7704,875,2025-10-23,paid,android
7705,588,2025-10-08,cancelled,android
7706,27,2025-09-30,paid,web
7707,384,2025-11-23,cancelled,phone
7708,823,2025-12-05,refunded,web
7709,687,2025-12-26,cancelled,phone
7710,1022,2026-01-21,paid,android
7711,18,2025-12-20,paid,web
7712,115,2025-10-08,cancelled,web
7713,73,2025-11-29,paid,web
7714,564,2025-09-17,cancelled,web
7715,530,2025-10-05,paid,android
7716,979,2026-01-04,paid,android
7717,856,2025-11-10,paid,web
7718,1177,2026-01-09,paid,web
7719,284,2025-09-16,cancelled,android
7720,294,2026-03-12,paid,web
7721,299,2025-12-04,paid,ios
7722,587,2025-12-17,paid,ios
7723,618,2026-01-25,refunded,ios
7724,90,2026-02-09,cancelled,ios
7725,711,2025-10-13,refunded,web
7726,1171,2025-10-14,paid,web
7727,223,2025-12-25,paid,ios
7728,700,2026-02-04,paid,ios
7729,374,2025-12-17,paid,android
7730,1162,2025-10-14,paid,ios
7731,61,2025-10-31,paid,android
7732,47,2025-11-14,cancelled,phone
7733,1194,2026-01-28,paid,web
7734,84,2026-01-26,paid,android
7735,238,2025-10-27,paid,ios
7736,831,2026-02-25,refunded,android
7737,1118,2025-11-19,paid,android
7738,1165,2025-09-29,paid,web
7739,1016,2026-03-10,paid,web
7740,351,2025-10-30,paid,android
7741,1180,2026-02-23,refunded,phone
7742,924,2025-12-28,paid,web
7743,295,2025-12-28,paid,phone
7744,449,2026-01-27,refunded,web
7745,1141,2025-09-26,refunded,web
7746,60,2026-02-17,cancelled,ios
7747,398,2025-11-29,refunded,android
7748,997,2025-09-23,refunded,web
7749,512,2025-11-26,paid,web
7750,254,2025-09-27,paid,web
7751,1117,2025-09-14,refunded,phone
7752,266,2025-10-24,paid,web
7753,181,2025-10-15,cancelled,web
7754,812,2025-10-14,paid,ios
7755,728,2025-11-18,paid,web
7756,420,2026-01-30,refunded,ios
7757,178,2026-02-09,paid,ios
7758,549,2026-02-20,paid,android
7759,618,2026-01-10,paid,web
7760,248,2025-10-09,cancelled,ios
7761,561,2025-09-17,refunded,web
7762,545,2026-01-01,refunded,web
7763,1095,2026-01-22,paid,web
7764,71,2025-10-17,refunded,phone
7765,770,2026-03-02,paid,ios
7766,531,2025-12-07,paid,ios
7767,971,2025-12-01,paid,web
7768,1197,2025-10-17,paid,web
7769,234,2026-02-04,cancelled,web
7770,983,2026-01-03,cancelled,web
7771,797,2026-01-25,refunded,web
7772,301,2025-09-19,refunded,ios
7773,210,2025-11-14,paid,web
7774,160,2025-11-11,cancelled,android
7775,927,2026-01-20,refunded,web
7776,795,2026-02-22,paid,android
7777,125,2025-11-04,cancelled,android
7778,191,2025-11-24,paid,web
7779,908,2025-11-30,refunded,android
7780,495,2026-01-28,refunded,web
7781,311,2026-03-04,refunded,android
7782,194,2025-11-15,paid,ios
7783,1107,2025-10-05,refunded,web
7784,1058,2025-12-16,paid,web
7785,1144,2025-11-03,refunded,phone
7786,914,2026-03-09,cancelled,web
7787,1034,2026-03-02,refunded,phone
7788,629,2025-11-02,paid,android
7789,1111,2026-01-25,cancelled,web
7790,796,2025-11-15,cancelled,web
7791,1174,2025-11-02,refunded,web
7792,349,2025-10-06,paid,android
7793,969,2026-02-13,paid,ios
7794,56,2026-02-13,paid,web
7795,120,2025-11-06,cancelled,web
7796,28,2026-01-17,paid,ios
7797,740,2025-12-17,paid,android
7798,1036,2025-11-21,refunded,web
7799,828,2026-01-29,refunded,android
7800,119,2025-10-25,cancelled,web
7801,1165,2026-01-08,cancelled,web
7802,391,2025-12-21,paid,web
7803,999,2025-12-30,paid,web
7804,936,2025-10-24,paid,web
7805,359,2025-12-01,paid,web
7806,241,2025-10-28,paid,ios
7807,850,2026-01-24,paid,web
7808,194,2025-10-25,refunded,android
7809,97,2025-10-03,paid,web
7810,719,2026-02-17,paid,web
7811,998,2025-11-08,paid,web
7812,413,2025-12-22,paid,web
7813,229,2025-12-20,paid,web
7814,863,2025-11-22,paid,web
7815,702,2026-01-14,paid,ios
7816,693,2025-11-26,paid,web
7817,68,2026-01-18,paid,web
7818,68,2025-12-20,paid,web
7819,500,2025-12-12,paid,web
7820,943,2025-11-06,paid,android
7821,1061,2026-02-28,refunded,web
7822,162,2026-03-07,paid,web
7823,158,2025-12-28,paid,web
7824,1055,2025-11-09,paid,ios
7825,333,2025-09-19,paid,web
7826,651,2025-12-22,refunded,ios
7827,158,2025-12-30,paid,ios
7828,258,2026-02-23,paid,android
7829,48,2025-10-20,paid,web
7830,1107,2025-11-08,paid,ios
7831,732,2025-10-17,paid,android
7832,694,2025-09-18,cancelled,android
7833,272,2026-02-11,refunded,ios
7834,948,2025-10-29,paid,web
7835,522,2025-10-07,refunded,android
7836,587,2025-12-20,paid,ios
7837,778,2025-10-01,paid,ios
7838,437,2026-03-04,paid,web
7839,183,2025-11-19,refunded,android
7840,173,2025-12-13,paid,web
7841,746,2026-03-09,refunded,web
7842,957,2025-12-23,paid,android
7843,955,2026-02-23,cancelled,android
7844,792,2025-12-12,refunded,web
7845,839,2025-11-05,refunded,android
7846,314,2026-02-13,paid,web
7847,674,2025-12-19,refunded,web
7848,154,2026-01-05,paid,web
7849,1196,2026-01-25,paid,ios
7850,66,2026-01-23,paid,android
7851,296,2025-12-21,cancelled,web
7852,635,2026-01-24,paid,web
7853,414,2026-02-11,paid,android
7854,674,2026-02-10,paid,web
7855,1023,2026-03-06,paid,web
7856,1008,2026-02-11,paid,ios
7857,941,2025-10-03,cancelled,web
7858,136,2025-09-22,paid,web
7859,116,2025-10-29,paid,web
7860,892,2026-03-07,cancelled,web
7861,359,2026-02-05,paid,web
7862,22,2026-01-12,cancelled,web
7863,512,2026-01-04,paid,ios
7864,307,2025-12-21,refunded,web
7865,867,2026-01-19,paid,ios
7866,293,2026-02-27,paid,web
7867,768,2025-12-30,paid,web
7868,1003,2025-09-16,refunded,ios
7869,627,2026-02-28,cancelled,android
7870,525,2025-12-03,refunded,phone
7871,59,2026-02-10,paid,web
7872,1164,2025-10-12,refunded,ios
7873,498,2025-10-28,refunded,web
7874,1112,2026-01-28,paid,android
7875,1166,2025-12-13,paid,ios
7876,621,2026-01-06,paid,phone
7877,60,2025-10-17,paid,ios
7878,227,2025-10-16,cancelled,web
7879,492,2025-11-16,paid,web
7880,200,2026-02-28,paid,web
7881,651,2025-12-23,refunded,web
7882,459,2025-09-26,refunded,phone
7883,291,2025-11-10,paid,ios
7884,93,2026-01-21,paid,phone
7885,193,2026-01-14,paid,web
7886,499,2025-12-22,paid,web
7887,1029,2026-02-24,paid,web
7888,766,2025-11-24,paid,web
7889,347,2025-10-16,cancelled,android
7890,931,2026-02-16,paid,web
7891,443,2026-03-10,paid,web
7892,452,2026-02-16,paid,web
7893,705,2026-02-05,refunded,android
7894,333,2025-10-14,cancelled,web
7895,325,2025-10-07,refunded,phone
7896,1127,2025-12-23,paid,web
7897,732,2026-01-29,paid,ios
7898,665,2026-01-22,paid,web
7899,884,2025-11-19,refunded,web
7900,565,2026-02-03,paid,web
7901,1025,2025-11-30,refunded,android
7902,367,2025-10-30,paid,ios
7903,1110,2026-02-26,refunded,web
7904,162,2025-12-27,cancelled,ios
7905,585,2026-01-13,paid,ios
7906,644,2026-01-07,refunded,android
7907,467,2025-10-24,paid,web
7908,854,2025-10-02,cancelled,web
7909,1192,2025-12-01,refunded,web
7910,695,2026-02-06,paid,web
7911,269,2025-11-21,cancelled,web
7912,289,2025-11-27,paid,android
7913,863,2026-01-10,paid,android
7914,233,2025-10-08,cancelled,ios
7915,1051,2026-01-10,paid,ios
7916,398,2025-12-23,paid,web
7917,708,2025-09-26,refunded,android
7918,945,2026-02-12,paid,android
7919,307,2025-10-06,paid,web
7920,579,2025-11-06,refunded,ios
7921,197,2026-02-11,paid,web
7922,888,2026-01-20,paid,web
7923,617,2026-02-18,paid,phone
7924,518,2025-12-23,paid,android
7925,1196,2025-10-16,paid,ios
7926,56,2026-02-19,cancelled,android
7927,1094,2025-09-29,paid,web
7928,258,2026-03-08,paid,web
7929,904,2026-01-19,refunded,web
7930,657,2025-10-10,cancelled,android
7931,188,2025-10-05,paid,web
7932,907,2025-10-13,cancelled,android
7933,586,2025-09-27,paid,web
7934,973,2025-10-17,cancelled,ios
7935,445,2026-01-08,paid,web
7936,799,2026-02-09,paid,web
7937,868,2025-10-18,paid,web
7938,789,2025-09-21,paid,web
7939,259,2025-12-01,cancelled,web
7940,433,2025-10-13,refunded,web
7941,114,2026-02-07,refunded,web
7942,614,2026-02-23,paid,web
7943,109,2026-02-07,cancelled,web
7944,589,2025-12-07,paid,ios
7945,718,2025-10-26,paid,web
7946,773,2025-11-14,cancelled,web
7947,747,2025-11-03,cancelled,web
7948,746,2025-10-27,refunded,ios
7949,725,2025-11-06,refunded,ios
7950,5,2025-12-07,paid,ios
7951,1152,2026-02-01,paid,web
7952,333,2025-10-01,paid,web
7953,1095,2026-01-11,paid,web
7954,1034,2026-02-18,cancelled,android
7955,895,2025-11-10,paid,web
7956,76,2026-01-18,paid,ios
7957,805,2026-02-18,paid,web
7958,1111,2026-03-06,cancelled,phone
7959,852,2025-10-16,cancelled,web
7960,754,2025-09-27,paid,web
7961,1102,2026-01-15,paid,web
7962,716,2026-01-07,cancelled,web
7963,296,2025-11-19,refunded,web
7964,812,2025-12-28,refunded,web
7965,611,2026-02-09,paid,ios
7966,506,2026-01-30,paid,web
7967,734,2025-12-08,paid,android
7968,590,2026-02-14,paid,web
7969,663,2026-03-12,cancelled,ios
7970,950,2025-12-21,cancelled,web
7971,45,2026-01-29,paid,web
7972,161,2026-03-07,paid,web
7973,2,2025-11-12,paid,web
7974,1139,2025-11-06,paid,android
7975,363,2025-10-05,paid,web
7976,1186,2025-12-12,paid,web
7977,876,2026-02-11,paid,web
7978,952,2026-02-27,paid,web
7979,108,2026-02-16,paid,web
7980,463,2025-10-28,cancelled,web
7981,85,2026-01-31,cancelled,web
7982,1024,2026-01-30,cancelled,web
7983,391,2025-09-19,paid,web
7984,1138,2025-11-10,cancelled,web
7985,1160,2025-09-30,paid,web
7986,365,2026-03-04,paid,web
7987,836,2025-10-24,cancelled,ios
7988,482,2025-09-25,paid,android
7989,1189,2025-11-17,paid,web
7990,20,2025-09-17,cancelled,ios
7991,29,2025-11-24,paid,web
7992,1016,2026-02-08,paid,ios
7993,760,2025-11-03,paid,android
7994,171,2025-09-29,cancelled,android
7995,337,2025-11-03,paid,web
7996,83,2025-11-06,paid,web
7997,442,2026-03-02,paid,web
7998,157,2026-01-30,paid,ios
7999,620,2026-01-17,paid,ios
8000,1069,2025-10-11,refunded,web
8001,828,2025-12-24,refunded,ios
8002,155,2026-03-08,paid,android
8003,615,2026-02-12,paid,web
8004,705,2025-12-11,paid,android
8005,434,2026-01-21,paid,web
8006,151,2025-12-07,refunded,web
8007,943,2025-11-30,paid,web
8008,969,2025-10-09,paid,web
8009,940,2026-01-21,refunded,web
8010,1142,2025-12-07,paid,ios
8011,101,2025-11-29,paid,android
8012,322,2026-01-01,refunded,web
8013,396,2025-10-22,paid,web
8014,567,2025-12-06,refunded,web
8015,629,2025-12-06,cancelled,web
8016,801,2025-11-14,paid,web
8017,647,2026-02-03,refunded,android
8018,369,2025-10-07,paid,web
8019,837,2025-11-06,refunded,web
8020,879,2025-11-16,cancelled,web
8021,117,2026-03-06,refunded,android
8022,497,2025-10-23,paid,web
8023,464,2025-11-08,paid,web
8024,250,2025-11-08,refunded,ios
8025,379,2025-11-17,paid,ios
8026,600,2025-09-29,cancelled,android
8027,390,2025-10-28,paid,ios
8028,832,2026-01-15,paid,web
8029,705,2026-01-21,refunded,android
8030,661,2025-12-16,paid,web
8031,100,2026-02-23,paid,android
8032,679,2026-01-09,refunded,web
8033,287,2026-02-19,refunded,web
8034,654,2025-10-30,refunded,ios
8035,800,2025-12-08,cancelled,web
8036,1110,2025-12-23,paid,web
8037,254,2025-09-23,cancelled,android
8038,68,2025-09-22,refunded,ios
8039,1116,2026-02-17,refunded,ios
8040,814,2025-09-15,refunded,web
8041,849,2025-09-27,paid,ios
8042,1131,2025-12-18,paid,web
8043,1110,2026-01-10,refunded,web
8044,465,2025-11-12,cancelled,web
8045,487,2026-02-13,cancelled,ios
8046,662,2025-09-17,paid,web
8047,780,2026-01-06,paid,web
8048,669,2025-09-24,cancelled,android
8049,993,2026-01-28,refunded,android
8050,678,2025-12-07,paid,ios
8051,793,2025-11-26,refunded,ios
8052,265,2026-02-09,paid,android
8053,636,2025-10-11,paid,web
8054,256,2025-10-27,refunded,web
8055,197,2025-12-02,paid,web
8056,970,2025-12-16,cancelled,web
8057,725,2026-02-16,paid,web
8058,293,2026-03-12,paid,web
8059,27,2026-02-19,paid,web
8060,42,2025-12-05,paid,web
8061,967,2026-01-27,cancelled,web
8062,811,2025-10-01,paid,web
8063,1028,2026-02-17,refunded,android
8064,868,2025-11-19,paid,web
8065,517,2025-09-13,paid,web
8066,1114,2026-01-22,refunded,web
8067,155,2025-12-06,paid,web
8068,943,2025-12-15,paid,web
8069,492,2025-12-09,refunded,web
8070,142,2026-02-04,refunded,web
8071,190,2025-12-20,paid,android
8072,435,2025-11-01,refunded,phone
8073,427,2026-03-05,cancelled,ios
8074,1188,2026-02-14,cancelled,android
8075,222,2026-01-13,refunded,web
8076,952,2026-02-24,paid,web
8077,691,2025-11-16,cancelled,android
8078,586,2026-03-05,refunded,android
8079,1157,2026-02-22,refunded,web
8080,879,2026-01-13,paid,web
8081,59,2025-10-09,paid,web
8082,232,2025-11-25,paid,web
8083,1113,2026-02-15,refunded,web
8084,1124,2025-12-06,cancelled,android
8085,444,2026-02-28,refunded,ios
8086,230,2026-02-07,paid,android
8087,375,2025-11-13,paid,web
8088,805,2025-09-26,cancelled,android
8089,281,2025-12-10,cancelled,web
8090,910,2025-12-18,refunded,web
8091,261,2026-02-14,paid,android
8092,79,2026-01-23,paid,web
8093,324,2026-01-03,cancelled,web
8094,33,2026-02-12,paid,web
8095,1156,2025-12-10,cancelled,android
8096,977,2025-12-22,paid,ios
8097,624,2025-12-30,cancelled,web
8098,129,2026-02-16,paid,ios
8099,1195,2025-12-02,cancelled,web
8100,577,2025-11-14,paid,ios
8101,1066,2025-09-29,refunded,android
8102,1165,2025-10-17,paid,web
8103,108,2025-09-27,paid,web
8104,375,2025-12-14,paid,android
8105,565,2025-10-31,paid,web
8106,293,2026-03-10,cancelled,android
8107,1148,2025-11-26,refunded,android
8108,66,2026-02-28,paid,phone
8109,1167,2026-02-26,paid,ios
8110,751,2026-01-26,paid,web
8111,1163,2025-12-02,refunded,android
8112,339,2025-11-10,cancelled,web
8113,732,2026-02-25,refunded,ios
8114,1118,2025-11-14,paid,web
8115,347,2026-01-27,paid,android
8116,148,2025-12-06,paid,web
8117,87,2026-03-03,paid,android
8118,527,2025-10-20,paid,web
8119,393,2025-10-31,cancelled,web
8120,90,2026-02-14,paid,web
8121,839,2025-10-07,paid,android
8122,525,2025-09-18,paid,android
8123,914,2025-12-18,paid,web
8124,908,2025-11-13,paid,android
8125,758,2025-09-28,paid,web
8126,17,2025-10-13,paid,ios
8127,1000,2026-03-12,cancelled,ios
8128,381,2025-11-27,paid,web
8129,220,2025-09-21,paid,web
8130,191,2025-10-29,refunded,web
8131,507,2025-10-09,refunded,web
8132,1145,2025-10-17,refunded,phone
8133,833,2025-10-12,paid,web
8134,1012,2025-09-28,paid,web
8135,1133,2025-10-09,paid,web
8136,134,2026-02-20,paid,android
8137,1005,2026-01-22,paid,ios
8138,577,2026-01-03,refunded,ios
8139,457,2026-01-25,cancelled,android
8140,929,2026-01-14,paid,web
8141,1042,2026-02-18,paid,ios
8142,189,2026-02-08,paid,web
8143,576,2026-02-14,refunded,web
8144,850,2025-11-19,paid,ios
8145,775,2025-11-11,cancelled,web
8146,253,2026-01-13,cancelled,web
8147,814,2026-02-15,cancelled,web
8148,1095,2025-11-30,cancelled,web
8149,145,2025-12-14,cancelled,android
8150,455,2025-09-28,refunded,web
8151,1055,2026-02-28,refunded,web
8152,743,2025-12-04,paid,web
8153,665,2025-12-23,refunded,web
8154,69,2025-11-16,refunded,web
8155,629,2026-02-04,paid,web
8156,792,2025-10-06,paid,web
8157,982,2026-01-04,paid,android
8158,215,2026-01-28,refunded,android
8159,412,2025-10-06,refunded,ios
8160,457,2025-10-10,paid,web
8161,800,2026-01-12,refunded,ios
8162,1193,2026-01-12,cancelled,web
8163,796,2026-02-18,paid,web
8164,61,2026-01-31,cancelled,ios
8165,47,2025-10-09,paid,web
8166,676,2025-09-16,paid,web
8167,703,2026-02-22,paid,web
8168,1159,2025-11-26,cancelled,web
8169,172,2026-02-26,cancelled,web
8170,690,2025-11-01,paid,web
8171,225,2026-01-11,paid,web
8172,1041,2025-12-05,paid,android
8173,210,2026-01-31,paid,android
8174,727,2026-02-28,paid,web
8175,788,2025-09-13,refunded,web
8176,726,2026-01-30,paid,web
8177,413,2025-12-30,cancelled,web
8178,926,2026-01-26,refunded,web
8179,527,2025-12-16,cancelled,web
8180,1129,2025-09-22,cancelled,android
8181,903,2026-03-12,refunded,web
8182,586,2026-02-22,paid,web
8183,524,2025-10-17,cancelled,web
8184,452,2026-03-06,paid,web
8185,253,2026-01-13,paid,ios
8186,432,2025-12-22,cancelled,android
8187,885,2025-11-25,paid,web
8188,228,2026-01-27,paid,web
8189,56,2026-02-24,paid,web
8190,1036,2026-01-21,paid,ios
8191,192,2025-12-21,paid,web
8192,26,2025-12-15,paid,android
8193,1040,2026-03-06,paid,android
8194,732,2026-02-05,paid,web
8195,752,2026-01-28,paid,web
8196,287,2025-10-08,paid,ios
8197,341,2026-02-13,paid,android
8198,695,2025-10-14,cancelled,web
8199,488,2026-02-10,paid,android
8200,921,2026-01-24,paid,phone
8201,366,2025-12-25,paid,ios
8202,913,2026-01-09,cancelled,web
8203,134,2026-02-21,paid,web
8204,918,2026-02-24,paid,ios
8205,1026,2026-02-06,paid,web
8206,957,2025-09-19,paid,android
8207,1182,2026-01-08,paid,ios
8208,182,2026-03-12,refunded,ios
8209,822,2025-11-09,paid,android
8210,369,2025-11-29,cancelled,android
8211,567,2026-01-22,paid,web
8212,687,2025-10-01,cancelled,web
8213,168,2025-12-07,paid,web
8214,1132,2025-09-22,paid,web
8215,664,2025-12-01,refunded,web
8216,1043,2026-02-08,paid,web
8217,498,2025-11-10,paid,web
8218,382,2025-12-18,paid,android
8219,997,2026-01-06,paid,web
8220,55,2026-01-10,cancelled,android
8221,19,2025-09-28,paid,web
8222,709,2025-11-06,paid,web
8223,28,2026-01-15,cancelled,web
8224,1010,2026-01-01,refunded,web
8225,157,2025-10-10,refunded,android
8226,703,2025-12-14,paid,web
8227,45,2026-03-11,refunded,phone
8228,1086,2025-11-21,paid,web
8229,798,2026-01-06,paid,ios
8230,286,2025-09-17,paid,ios
8231,631,2025-12-20,refunded,web
8232,1060,2026-01-13,paid,web
8233,577,2026-01-08,cancelled,android
8234,129,2025-10-07,refunded,android
8235,510,2026-02-03,paid,web
8236,568,2026-01-17,cancelled,android
8237,583,2026-01-09,paid,web
8238,454,2025-10-21,paid,web
8239,651,2026-01-19,refunded,web
8240,637,2025-09-13,paid,web
8241,332,2025-12-30,refunded,android
8242,549,2025-11-27,paid,phone
8243,190,2025-11-29,cancelled,web
8244,624,2025-11-22,cancelled,web
8245,1073,2025-11-25,cancelled,web
8246,873,2026-02-22,paid,web
8247,818,2025-10-25,paid,web
8248,709,2026-01-14,paid,web
8249,539,2026-01-18,refunded,web
8250,251,2025-10-30,paid,web
8251,495,2026-01-24,paid,web
8252,404,2025-12-19,refunded,web
8253,89,2025-11-04,cancelled,web
8254,138,2025-12-22,cancelled,web
8255,479,2025-12-21,refunded,web
8256,971,2025-10-28,cancelled,web
8257,503,2025-10-06,paid,web
8258,572,2025-11-30,refunded,ios
8259,766,2025-10-26,paid,android
8260,117,2026-01-21,refunded,web
8261,204,2025-12-20,paid,web
8262,167,2025-09-20,paid,web
8263,53,2025-11-13,refunded,ios
8264,153,2026-03-07,paid,android
8265,410,2025-10-28,paid,phone
8266,136,2026-01-15,cancelled,web
8267,981,2025-10-23,paid,android
8268,354,2026-01-01,paid,ios
8269,417,2026-01-19,paid,web
8270,526,2025-10-05,refunded,phone
8271,82,2025-12-21,paid,ios
8272,853,2026-03-01,paid,android
8273,636,2026-02-14,paid,web
8274,549,2025-12-10,cancelled,web
8275,191,2025-09-26,cancelled,phone
8276,762,2025-12-21,cancelled,web
8277,887,2026-01-05,paid,web
8278,891,2025-12-17,paid,phone
8279,795,2026-01-22,refunded,web
8280,913,2025-11-29,paid,web
8281,811,2026-03-10,paid,phone
8282,283,2025-09-15,refunded,ios
8283,525,2026-01-15,paid,phone
8284,658,2025-12-09,refunded,android
8285,816,2025-12-19,paid,android
8286,886,2025-12-31,cancelled,web
8287,15,2025-12-21,cancelled,web
8288,206,2026-03-07,refunded,web
8289,529,2025-10-17,paid,web
8290,621,2026-02-01,cancelled,android
8291,676,2025-12-26,paid,web
8292,263,2026-01-22,refunded,android
8293,285,2026-02-16,cancelled,web
8294,229,2025-09-13,cancelled,ios
8295,863,2026-01-30,paid,web
8296,176,2025-11-01,paid,web
8297,82,2025-12-26,paid,ios
8298,706,2026-01-07,paid,android
8299,780,2025-09-15,cancelled,web
8300,517,2025-11-03,cancelled,web
8301,289,2026-02-27,paid,android
8302,1007,2025-12-31,paid,android
8303,1022,2026-01-15,paid,ios
8304,694,2026-02-23,paid,web
8305,829,2026-02-10,refunded,ios
8306,875,2025-09-18,refunded,android
8307,245,2025-12-08,refunded,web
8308,1172,2025-10-23,refunded,android
8309,212,2026-03-04,cancelled,web
8310,215,2025-11-28,paid,web
8311,392,2025-09-21,paid,web
8312,1185,2025-09-13,cancelled,phone
8313,151,2026-02-16,paid,web
8314,615,2026-01-22,refunded,web
8315,887,2025-11-29,paid,phone
8316,87,2025-10-02,paid,ios
8317,849,2025-11-01,paid,web
8318,1032,2025-10-06,refunded,web
8319,342,2026-03-08,paid,web
8320,452,2026-01-24,paid,web
8321,1168,2025-11-10,paid,ios
8322,240,2026-01-08,cancelled,web
